"","Reach_Name","SITE","PU_Gap_Code","Site_Type","COUNT","Event_Date","SAMPTYPE","LAB_NAME","LAB_ID","TAXONOMIST","LAB_TAXON","TAXON_NAME","LARVAE","PUPAE","ADULTS","TOTAL","X._SUB","NUM_IN_RC","IMMATURE","INDETERMINATE","CONDITION","DISTINCT","AGGREGATED","LAB_COMMENTS","KINGDOM","PHYLUM","SUBPHYLUM","CLASS","SUBCLASS","INFRACLASS","SUPERORDER","ORDER","SUBORDER","INFRAORDER","SUPERFAMILY","FAMILY","SUBFAMILY","TRIBE","SUBTRIBE","GENUS","SUBGENUS","SPECIES","SUBSPECIES","ADDITIONS","ITIS_TAXON_SN"
"2086","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","1006","Cladotanytarsus sp.",61,NA,NA,61,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Cladotanytarsus",NA,"sp.",NA,NA,129873
"2087","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","839","Cricotopus bicinctus gr.",11,NA,NA,11,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Cricotopus",NA,"Cricotopus bicinctus gr.",NA,NA,NA
"2088","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","934","Cryptochironomus sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptochironomus",NA,"sp.",NA,NA,129368
"2089","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","938","Cryptotendipes sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptotendipes",NA,"sp.",NA,NA,129394
"2090","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","942","Dicrotendipes modestus",2,NA,NA,2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes",NA,"Dicrotendipes modestus",NA,NA,129448
"2091","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","3662","Dicrotendipes neomodestus",19,NA,NA,19,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes",NA,"Dicrotendipes neomodestus",NA,NA,129450
"2092","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","943","Dicrotendipes simpsoni",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes",NA,"Dicrotendipes simpsoni",NA,NA,193743
"2093","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","854","Diplocladius sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Diplocladius",NA,"sp.",NA,NA,128670
"2094","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","950","Glyptotendipes sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Glyptotendipes",NA,"sp.",NA,NA,129483
"2095","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","788","Labrundinia sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Labrundinia",NA,"sp.",NA,NA,128173
"2096","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","956","Microtendipes pedellus gr.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Microtendipes",NA,"Microtendipes pedellus gr.",NA,NA,NA
"2097","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","1031","Orthocladius Complex",6,NA,NA,6,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Orthocladius",NA,"Orthocladius Complex",NA,NA,NA
"2098","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","966","Paracladopelma sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paracladopelma",NA,"sp.",NA,NA,129597
"2099","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","895","Parametriocnemus sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Parametriocnemus",NA,"sp.",NA,NA,128978
"2100","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","1015","Paratanytarsus sp.",28,1,NA,29,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Paratanytarsus",NA,"sp.",NA,NA,129935
"2101","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","970","Paratendipes sp.",3,NA,NA,3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paratendipes",NA,"sp.",NA,NA,129623
"2102","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","973","Phaenopsectra sp.",4,NA,NA,4,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Phaenopsectra",NA,"sp.",NA,NA,129637
"2103","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","975","Polypedilum flavum",15,1,NA,16,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum flavum",NA,NA,NA
"2104","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","3320","Polypedilum halterale gr.",3,NA,NA,3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum halterale gr.",NA,NA,NA
"2105","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","979","Polypedilum illinoense gr.",12,NA,NA,12,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum illinoense gr.",NA,NA,NA
"2106","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","983","Polypedilum scalaenum gr.",23,NA,NA,23,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum scalaenum gr.",NA,NA,NA
"2107","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","799","Procladius sp.",11,NA,NA,11,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Procladiini",NA,"Procladius",NA,"sp.",NA,NA,128277
"2108","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","1017","Rheotanytarsus exiguus gr.",6,NA,NA,6,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Rheotanytarsus",NA,"Rheotanytarsus exiguus gr.",NA,NA,NA
"2109","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","3311","Saetheria tylus",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Saetheria",NA,"Saetheria tylus",NA,NA,129737
"2110","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","995","Stenochironomus sp.",1,2,NA,3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Stenochironomus",NA,"sp.",NA,NA,129746
"2111","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","1029","Tanytarsus sp.",50,3,NA,53,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsus",NA,"sp.",NA,NA,129978
"2112","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","918","Thienemanniella sp.",5,NA,NA,5,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Thienemanniella",NA,"sp.",NA,NA,129182
"2113","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","805","Thienemannimyia gr. sp.",15,1,NA,16,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia gr.",NA,"sp.",NA,NA,NA
"2114","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","G. Wallace","998","Tribelos jucundum",3,NA,NA,3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Tribelos",NA,"Tribelos jucundum",NA,NA,NA
"2115","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","B. Sloniker","738","Simulium sp.",2,NA,NA,2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Simuliidae","","",NA,"Simulium",NA,"sp.",NA,NA,126774
"2116","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","B. Sloniker","743","Tabanidae",1,NA,NA,1,100,1,"Y","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Brachycera","","","Tabanidae","","",NA,"",NA,"",NA,NA,130934
"2117","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","B. Sloniker","1169","Acerpenna sp.",5,NA,NA,5,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Acerpenna",NA,"sp.",NA,NA,568546
"2118","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","B. Sloniker","137","Baetis flavistriga",4,NA,NA,4,100,NA,"N","N","N","Y",2,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Baetis",NA,"Baetis flavistriga",NA,NA,100835
"2119","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","B. Sloniker","138","Baetis intercalaris",8,NA,NA,8,100,NA,"N","N","N","Y",5,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Baetis",NA,"Baetis intercalaris",NA,NA,100808
"2120","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","B. Sloniker","153","Caenis sp.",1,NA,NA,1,100,NA,"Y","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Caenidae","","",NA,"Caenis",NA,"sp.",NA,NA,101478
"2121","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","B. Sloniker","225","Stenacron interpunctatum",4,NA,NA,4,100,NA,"N","N","N","Y",1,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Heptageniidae","","",NA,"Stenacron",NA,"Stenacron interpunctatum",NA,NA,100714
"2122","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","B. Sloniker","3772","Basiaeschna janata",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Anisoptera","","","Aeshnidae","","",NA,"Basiaeschna",NA,"Basiaeschna janata",NA,NA,NA
"2123","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","B. Sloniker","271","Coenagrionidae",2,NA,NA,2,100,NA,"Y","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","",NA,"",NA,"",NA,NA,102077
"2124","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","B. Sloniker","544","Cheumatopsyche sp.",228,NA,NA,228,100,NA,"N","N","N","Y",8,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Cheumatopsyche",NA,"sp.",NA,NA,115408
"2125","kasky1542B","1542B","kasky1542","intense",573,"7/30/2013","Freshwater","EcoAnalysts","6940.02-20","B. Sloniker","573","Hydroptila sp.",7,NA,NA,7,100,NA,"N","N","N","Y",1,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydroptilidae","","",NA,"Hydroptila",NA,"sp.",NA,NA,115641
"2126","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","B. Sloniker","102","Musculium sp.",24,NA,NA,24,100,NA,"Y","N","N","Y",3,"","Animalia","Mollusca","","Bivalvia","Heterodonta","","","Veneroida","","","Corbiculoidea","Sphaeriidae","","",NA,"Musculium",NA,"sp.",NA,NA,81427
"2127","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","B. Sloniker","103","Pisidium sp.",1,NA,NA,1,100,1,"N","N","N","Y",0,"","Animalia","Mollusca","","Bivalvia","Heterodonta","","","Veneroida","","","Corbiculoidea","Sphaeriidae","","",NA,"Pisidium",NA,"sp.",NA,NA,81400
"2128","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","B. Sloniker","2377","Erpobdella sp.",5,NA,NA,5,100,NA,"N","N","N","Y",0,"","Animalia","Annelida","","Clitellata","Hirudinida","Euhirudinea","","Arhynchobdellida","Erpobdelliformes","","","Erpobdellidae","","",NA,"Erpobdella",NA,"sp.",NA,NA,69444
"2129","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","L. Flaherty","10","Tubificidae",8,NA,NA,8,100,NA,"N","N","N","Y",0,"","Animalia","Annelida","","Clitellata","Oligochaeta","","","Tubificida","","","","Tubificidae","","",NA,"",NA,"",NA,NA,68585
"2130","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","B. Sloniker","93","Physa sp.",3,NA,NA,3,100,NA,"N","N","N","Y",0,"","Animalia","Mollusca","","Gastropoda","","","","Basommatophora","","","","Physidae","","",NA,"Physa",NA,"sp.",NA,NA,76677
"2131","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","B. Sloniker","80","Hydrobiidae",1,NA,NA,1,100,1,"N","N","N","Y",0,"","Animalia","Mollusca","","Gastropoda","","","","Neotaenioglossa","","","","Hydrobiidae","","",NA,"",NA,"",NA,NA,70493
"2132","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","B. Sloniker","477","Stenelmis sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Elmidae","","",NA,"Stenelmis",NA,"sp.",NA,NA,114095
"2133","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","B. Sloniker","490","Berosus sp.",NA,NA,1,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Hydrophilidae","","",NA,"Berosus",NA,"sp.",NA,NA,112812
"2134","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","768","Ablabesmyia mallochi",3,NA,NA,3,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia",NA,"Ablabesmyia mallochi",NA,NA,128097
"2135","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","930","Chironomus sp.",3,1,NA,4,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Chironomus",NA,"sp.",NA,NA,129254
"2136","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","1006","Cladotanytarsus sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Cladotanytarsus",NA,"sp.",NA,NA,129873
"2137","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","774","Clinotanypus sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Coelotanypodini",NA,"Clinotanypus",NA,"sp.",NA,NA,127996
"2138","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","934","Cryptochironomus sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptochironomus",NA,"sp.",NA,NA,129368
"2139","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","938","Cryptotendipes sp.",14,1,NA,15,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptotendipes",NA,"sp.",NA,NA,129394
"2140","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","944","Dicrotendipes sp.",2,NA,NA,2,100,NA,"Y","N","N","Y",0,"unique","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes",NA,"sp.",NA,NA,129428
"2141","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","3662","Dicrotendipes neomodestus",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes",NA,"Dicrotendipes neomodestus",NA,NA,129450
"2142","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","943","Dicrotendipes simpsoni",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes",NA,"Dicrotendipes simpsoni",NA,NA,193743
"2143","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","788","Labrundinia sp.",2,NA,NA,2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Labrundinia",NA,"sp.",NA,NA,128173
"2144","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","966","Paracladopelma sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paracladopelma",NA,"sp.",NA,NA,129597
"2145","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","1015","Paratanytarsus sp.",5,NA,NA,5,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Paratanytarsus",NA,"sp.",NA,NA,129935
"2146","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","973","Phaenopsectra sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Phaenopsectra",NA,"sp.",NA,NA,129637
"2147","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","975","Polypedilum flavum",2,NA,NA,2,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum flavum",NA,NA,NA
"2148","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","979","Polypedilum illinoense gr.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum illinoense gr.",NA,NA,NA
"2149","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","983","Polypedilum scalaenum gr.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum",NA,"Polypedilum scalaenum gr.",NA,NA,NA
"2150","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","799","Procladius sp.",97,NA,NA,97,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Procladiini",NA,"Procladius",NA,"sp.",NA,NA,128277
"2151","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","1345","Saetheria sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Saetheria",NA,"sp.",NA,NA,129735
"2152","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","996","Stictochironomus sp.",4,NA,NA,4,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Stictochironomus",NA,"sp.",NA,NA,129785
"2153","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","1029","Tanytarsus sp.",7,NA,NA,7,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsus",NA,"sp.",NA,NA,129978
"2154","kasky3565A","3565A","kasky3565","random/ISWS",581,"7/22/2014","Freshwater","EcoAnalysts","6940.02-21","G. Wallace","918","Thienemanniella sp.",1,NA,NA,1,100,NA,"N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Thienemanniella",NA,"sp.",NA,NA,129182
